ID,SVET,LVET,LAT,LAT2,LON,LON2,HEIGHT,HEIGHT WRT DEM,SIGMA HEIGHT,COHER
61745,612,2276,45.527114,45.526429,11.162597,11.157139,340.7,340.7,1.7932017,0.97
61746,656,2276,45.527646,45.526961,11.1666,11.161142,345.2,345.2,1.7250255,0.98
61747,679,2276,45.527917,45.527232,11.168636,11.163178,344.7,344.7,1.7571109,0.99
61748,684,2276,45.527976,45.527291,11.16908,11.163622,344.7,344.7,1.7821042,0.98
61749,866,2276,45.530663,45.529978,11.189338,11.18388,549.6,549.6,1.8806926,0.85
61750,876,2276,45.530723,45.530038,11.189787,11.184329,527.8,527.8,1.9719412,0.86
61751,887,2276,45.530802,45.530117,11.190384,11.184926,508.9,508.9,1.9469019,0.85
61752,896,2276,45.530876,45.530191,11.190937,11.185479,496.7,496.7,1.8103754,0.85
61753,971,2276,45.53186,45.531175,11.198362,11.192904,536.1,536.1,1.9152242,0.87
61754,1085,2276,45.533506,45.532821,11.210792,11.205334,654.4,654.4,2.0271533,0.83
61755,1103,2276,45.533674,45.532989,11.212056,11.206598,638.1,638.1,1.9796411,0.84
61756,1125,2276,45.533899,45.533214,11.213748,11.20829,625.6,625.6,2.0808061,0.81
61757,1186,2276,45.534399,45.533714,11.217516,11.212058,544.6,544.6,2.0054638,0.85
61758,1196,2276,45.534481,45.533796,11.218132,11.212674,531.3,531.3,1.9101014,0.8
61759,222,2277,45.522622,45.521937,11.128639,11.123181,382.6,382.6,1.9076743,0.89
61760,252,2277,45.523162,45.522477,11.132702,11.127244,450.6,450.6,1.8124332,0.9
61761,269,2277,45.523322,45.522637,11.133901,11.128443,434.8,434.8,1.9125748,0.89
61762,319,2277,45.523874,45.523189,11.138039,11.132581,418.5,418.5,1.9419178,0.92
61763,374,2277,45.524921,45.524236,11.145925,11.140467,565.6,565.6,1.7715976,0.95
61764,417,2277,45.525315,45.52463,11.148875,11.143417,521.9,521.9,1.7910397,0.96
61765,424,2277,45.525368,45.524683,11.149273,11.143815,510.7,510.7,1.736119,0.97
61766,428,2277,45.525401,45.524716,11.149525,11.144067,505.5,505.5,1.774094,0.97
61767,531,2277,45.526237,45.525552,11.155789,11.150331,361.1,361.1,1.7612193,0.97
61768,553,2277,45.526465,45.52578,11.157501,11.152043,348.8,348.8,1.759303,0.97
61769,574,2277,45.526714,45.526029,11.159367,11.153909,348.7,348.7,1.7708886,0.98
61770,590,2277,45.526899,45.526214,11.160764,11.155306,347.3,347.3,1.8166312,0.97
61771,614,2277,45.527164,45.526479,11.16275,11.157292,339.9,339.9,1.7891959,0.97
61772,616,2277,45.527185,45.5265,11.162909,11.157451,339,339,1.7835441,0.97
61773,627,2277,45.527315,45.52663,11.163887,11.158429,338.9,338.9,1.7585209,0.99
61774,633,2277,45.527395,45.52671,11.164491,11.159033,342.4,342.4,1.7423709,0.99
61775,690,2277,45.528076,45.527391,11.169611,11.164153,345,345,1.784301,0.98
61776,694,2277,45.528124,45.527439,11.169978,11.16452,345.6,345.6,1.7889978,0.98
61777,716,2277,45.528395,45.52771,11.172013,11.166555,349.6,349.6,1.7608158,0.98
61778,752,2277,45.528871,45.528186,11.175603,11.170145,369.1,369.1,1.9156669,0.95
61779,811,2277,45.5297,45.529015,11.181851,11.176393,419.6,419.6,2.0419911,0.94
61780,821,2277,45.529913,45.529228,11.183458,11.178,455.5,455.5,1.8610834,0.91
61781,832,2277,45.530177,45.529492,11.185453,11.179995,506.4,506.4,1.9408306,0.93
61782,850,2277,45.530548,45.529863,11.18825,11.182792,566.4,566.4,1.7859906,0.87
61783,897,2277,45.530911,45.530226,11.190983,11.185525,495,495,1.8181801,0.85
61784,899,2277,45.530921,45.530236,11.191056,11.185598,489.8,489.8,1.8807248,0.85
61785,905,2277,45.530935,45.53025,11.191155,11.185697,468.2,468.2,1.8643508,0.86
61786,967,2277,45.531812,45.531127,11.197777,11.192319,525,525,2.217096,0.79
61787,1006,2277,45.532324,45.531639,11.20164,11.196182,545.7,545.7,2.0146017,0.88
61788,1045,2277,45.533062,45.532377,11.207221,11.201763,652.8,652.8,1.9333405,0.82
61789,1148,2277,45.534138,45.533453,11.21533,11.209872,603.5,603.5,1.9618073,0.8
61790,1153,2277,45.534175,45.53349,11.215609,11.210151,595.4,595.4,1.9229633,0.8
61791,1158,2277,45.534212,45.533527,11.215889,11.210431,587.3,587.3,2.001631,0.8
61792,1177,2277,45.534352,45.533667,11.216937,11.211479,555.8,555.8,1.9470384,0.81
61793,1179,2277,45.534367,45.533682,11.217055,11.211597,552.9,552.9,1.9404133,0.82
61794,152,2278,45.521741,45.521056,11.121812,11.116354,355.4,355.4,1.9287866,0.84
61795,213,2278,45.522531,45.521846,11.127742,11.122284,378.5,378.5,1.9722594,0.88
61796,245,2278,45.52304,45.522355,11.131565,11.126107,425.8,425.8,2.0046649,0.88
61797,273,2278,45.523393,45.522708,11.134211,11.128753,432.8,432.8,1.9215402,0.89
61798,286,2278,45.523562,45.522877,11.135482,11.130024,438.2,438.2,1.8313194,0.93
61799,293,2278,45.523607,45.522922,11.13582,11.130362,424.1,424.1,1.9122494,0.9
61800,311,2278,45.52373,45.523045,11.13674,11.131282,390.1,390.1,1.7883934,0.92
61801,340,2278,45.524336,45.523651,11.1413,11.135842,487.3,487.3,1.8783155,0.91
61802,351,2278,45.524502,45.523817,11.142551,11.137093,500.6,500.6,1.8327755,0.92
61803,354,2278,45.524574,45.523889,11.14309,11.137632,514.1,514.1,1.8547197,0.94
61804,364,2278,45.52477,45.524085,11.144568,11.13911,543.1,543.1,1.8557708,0.94
61805,399,2278,45.525207,45.524522,11.147847,11.142389,550.8,550.8,1.7939234,0.96
61806,439,2278,45.525528,45.524843,11.150251,11.144793,493.3,493.3,1.9636336,0.95
61807,532,2278,45.526277,45.525592,11.155862,11.150404,360.7,360.7,1.770757,0.97
61808,535,2278,45.526303,45.525618,11.15606,11.150602,357.3,357.3,1.7992028,0.97
61809,576,2278,45.526766,45.526081,11.15954,11.154082,348.8,348.8,1.7576257,0.98
61810,591,2278,45.52694,45.526255,11.160851,11.155393,347.6,347.6,1.818763,0.97
61811,625,2278,45.527318,45.526633,11.163693,11.158235,338.5,338.5,1.7655834,0.99
61812,638,2278,45.527491,45.526806,11.164988,11.15953,345.4,345.4,1.7328451,0.99
61813,644,2278,45.527564,45.526879,11.165538,11.16008,346.2,346.2,1.7074707,0.99
61814,684,2278,45.528032,45.527347,11.169065,11.163607,344.8,344.8,1.7690036,0.98
61815,772,2278,45.529189,45.528504,11.177775,11.172317,389.2,389.2,1.8630732,0.95
61816,813,2278,45.529779,45.529094,11.182225,11.176767,429.8,429.8,1.9833009,0.94
61817,835,2278,45.53025,45.529565,11.185779,11.180321,509.8,509.8,1.9606831,0.93
61818,840,2278,45.530363,45.529678,11.186632,11.181174,530.3,530.3,1.9665559,0.9
61819,856,2278,45.530644,45.529959,11.188759,11.183301,565.7,565.7,1.7850654,0.89
61820,1003,2278,45.532313,45.531628,11.201335,11.195877,544.1,544.1,1.9872835,0.87
61821,1095,2278,45.533657,45.532972,11.211486,11.206028,645.7,645.7,1.9769054,0.82
61822,1155,2278,45.53422,45.533535,11.215727,11.210269,592.9,592.9,1.9412057,0.8
61823,204,2279,45.522413,45.521728,11.126629,11.121171,363.7,363.7,2.1004871,0.83
61824,272,2279,45.523412,45.522727,11.134135,11.128677,433.9,433.9,1.9290797,0.9
61825,331,2279,45.524186,45.523501,11.139948,11.13449,460.7,460.7,1.847267,0.93
61826,396,2279,45.525209,45.524524,11.147647,11.142189,554.5,554.5,1.8005667,0.96
61827,400,2279,45.525244,45.524559,11.147909,11.142451,549.8,549.8,1.792552,0.96
61828,425,2279,45.525439,45.524754,11.149364,11.143906,511.5,511.5,1.7435061,0.97
61829,442,2279,45.525584,45.524899,11.150457,11.144999,490.6,490.6,1.9076393,0.94
61830,448,2279,45.525646,45.524961,11.150921,11.145463,487.1,487.1,1.8664917,0.95
61831,452,2279,45.525688,45.525003,11.151237,11.145779,485.1,485.1,1.833122,0.96
61832,480,2279,45.525902,45.525217,11.152841,11.147383,441,441,1.8659467,0.9
61833,528,2279,45.526274,45.525589,11.155623,11.150165,366.9,366.9,1.7851181,0.97
61834,531,2279,45.5263,45.525615,11.155818,11.15036,363.3,363.3,1.7730052,0.97
61835,558,2279,45.526579,45.525894,11.157917,11.152459,348.2,348.2,1.7787351,0.97
61836,584,2279,45.526885,45.5262,11.160215,11.154757,347.4,347.4,1.7910342,0.97
61837,588,2279,45.526933,45.526248,11.160574,11.155116,347.5,347.5,1.8145743,0.97
61838,613,2279,45.52721,45.526525,11.162654,11.157196,340.3,340.3,1.7958485,0.97
61839,632,2279,45.527438,45.526753,11.16437,11.158912,341.6,341.6,1.7317685,0.99
61840,649,2279,45.52765,45.526965,11.165969,11.160511,345.9,345.9,1.7166126,0.99
61841,711,2279,45.528389,45.527704,11.171531,11.166073,348.4,348.4,1.7756541,0.97
61842,836,2279,45.530294,45.529609,11.185891,11.180433,511.3,511.3,1.9564488,0.93
61843,844,2279,45.530473,45.529788,11.187245,11.181787,543.5,543.5,1.9913532,0.91
61844,864,2279,45.53073,45.530045,11.189182,11.183724,551.8,551.8,1.8856712,0.88
61845,900,2279,45.530978,45.530293,11.19104,11.185582,485.3,485.3,1.8932617,0.85
61846,996,2279,45.532256,45.531571,11.200682,11.195224,542.8,542.8,1.9066979,0.9
61847,1035,2279,45.532933,45.532248,11.2058,11.200342,626.6,626.6,2.2176149,0.83
61848,1122,2279,45.533958,45.533273,11.213535,11.208077,629.4,629.4,2.0520636,0.81
61849,1124,2279,45.533979,45.533294,11.213694,11.208236,628.5,628.5,2.0388979,0.82
61850,1142,2279,45.534144,45.533459,11.214935,11.209477,611.1,611.1,2.044726,0.79
61851,1197,2279,45.534208,45.533523,11.215391,11.209933,390.2,390.2,1.7277221,0.78
61852,1200,2279,45.534243,45.533558,11.215649,11.210191,389.9,389.9,1.7183022,0.78
61853,154,2280,45.521812,45.521127,11.121899,11.116441,351.6,351.6,1.9135637,0.84
61854,158,2280,45.521847,45.521162,11.122161,11.116703,346.9,346.9,1.9397444,0.82
61855,209,2280,45.522521,45.521836,11.127222,11.121764,371.2,371.2,1.9851652,0.88
61856,219,2280,45.522676,45.521991,11.128388,11.12293,384.6,384.6,1.9552739,0.89
61857,260,2280,45.523331,45.522646,11.133311,11.127853,446.6,446.6,1.8818807,0.89
61858,274,2280,45.523467,45.522782,11.134325,11.128867,434.8,434.8,1.9315168,0.9
61859,288,2280,45.523638,45.522953,11.13561,11.130152,436.5,436.5,1.840913,0.93
61860,328,2280,45.524161,45.523476,11.139538,11.13408,454,454,1.8733909,0.93
61861,333,2280,45.524248,45.523563,11.140199,11.134741,464.6,464.6,1.8374458,0.93
61862,384,2280,45.525122,45.524437,11.146772,11.141314,564.6,564.6,1.8965837,0.95
61863,403,2280,45.525301,45.524616,11.148111,11.142653,547,547,1.7833241,0.96
61864,444,2280,45.525636,45.524951,11.150628,11.14517,490.6,490.6,1.8563595,0.95
61865,540,2280,45.526409,45.525724,11.156414,11.150956,353.5,353.5,1.8249232,0.96
61866,544,2280,45.526449,45.525764,11.156714,11.151256,350.7,350.7,1.7829177,0.96
61867,561,2280,45.526643,45.525958,11.158176,11.152718,348.1,348.1,1.7947884,0.97
61868,565,2280,45.52669,45.526005,11.158531,11.153073,348.1,348.1,1.8120252,0.96
61869,591,2280,45.526998,45.526313,11.160843,11.155385,348,348,1.8130428,0.97
61870,593,2280,45.527022,45.526337,11.161023,11.155565,348.1,348.1,1.8104925,0.97
61871,615,2280,45.52726,45.526575,11.162813,11.157355,339.8,339.8,1.784896,0.97
61872,720,2280,45.528527,45.527842,11.172347,11.166889,349.7,349.7,1.7737899,0.99
61873,800,2280,45.529583,45.528898,11.180298,11.17484,391.9,391.9,1.9772456,0.94
61874,806,2280,45.529706,45.529021,11.181229,11.175771,411.8,411.8,2.0671087,0.93
61875,837,2280,45.530344,45.529659,11.186044,11.180586,514.9,514.9,1.9857694,0.93
61876,868,2280,45.530784,45.530099,11.189367,11.183909,543.7,543.7,1.8805876,0.88
61877,872,2280,45.530811,45.530126,11.189571,11.184113,536.2,536.2,1.9099148,0.89
61878,1078,2280,45.533562,45.532877,11.210324,11.204866,663.5,663.5,2.0037386,0.84
61879,1177,2280,45.534443,45.533758,11.216963,11.211505,558.3,558.3,1.9994203,0.82
61880,189,2281,45.522053,45.521368,11.123479,11.118021,275.5,275.5,1.9831206,0.82
61881,213,2281,45.522622,45.521937,11.127763,11.122305,380.7,380.7,1.9604173,0.88
61882,251,2281,45.523265,45.52258,11.132592,11.127134,451.1,451.1,1.8155947,0.91
61883,280,2281,45.523577,45.522892,11.134938,11.12948,439,439,1.9059054,0.92
61884,307,2281,45.523765,45.52308,11.136342,11.130884,389.2,389.2,1.7574166,0.94
61885,317,2281,45.523949,45.523264,11.13772,11.132262,413.1,413.1,1.9095803,0.92
61886,334,2281,45.524295,45.52361,11.140327,11.134869,466.9,466.9,1.8318131,0.94
61887,366,2281,45.524903,45.524218,11.144906,11.139448,552.1,552.1,1.8635846,0.94
61888,372,2281,45.525007,45.524322,11.145685,11.140227,564.2,564.2,1.7747715,0.95
61889,378,2281,45.525083,45.524398,11.14626,11.140802,566.1,566.1,1.8197336,0.97
61890,446,2281,45.525689,45.525004,11.150805,11.145347,491,491,1.8410282,0.95
61891,450,2281,45.525732,45.525047,11.151126,11.145668,489.2,489.2,1.830118,0.96
61892,459,2281,45.525818,45.525133,11.151767,11.146309,481.2,481.2,1.807128,0.97
61893,463,2281,45.525851,45.525166,11.152015,11.146557,475.9,475.9,1.832789,0.95
61894,564,2281,45.526707,45.526022,11.158438,11.15298,348.3,348.3,1.808654,0.96
61895,580,2281,45.526897,45.526212,11.159867,11.154409,348.5,348.5,1.7676405,0.97
61896,582,2281,45.52692,45.526235,11.160034,11.154576,348,348,1.7730228,0.97
61897,589,2281,45.527003,45.526318,11.160657,11.155199,348,348,1.8066642,0.97
61898,627,2281,45.527429,45.526744,11.16386,11.158402,339.1,339.1,1.7633373,0.98
61899,707,2281,45.528395,45.52771,11.171129,11.165671,346.9,346.9,1.7866281,0.97
61900,721,2281,45.528567,45.527882,11.172429,11.166971,349.7,349.7,1.7817508,0.98
61901,757,2281,45.529038,45.528353,11.175975,11.170517,367.1,367.1,1.8502443,0.95
61902,815,2281,45.529925,45.52924,11.182664,11.177206,444,444,1.8430756,0.92
61903,817,2281,45.529958,45.529273,11.182908,11.17745,447.3,447.3,1.8188828,0.91
61904,861,2281,45.530767,45.530082,11.189018,11.18356,557.7,557.7,1.8541432,0.89
61905,869,2281,45.530819,45.530134,11.189405,11.183947,541.6,541.6,1.8764765,0.89
61906,875,2281,45.530858,45.530173,11.1897,11.184242,529.8,529.8,1.9235851,0.9
61907,879,2281,45.530886,45.530201,11.189913,11.184455,522.7,522.7,2.0052334,0.89
61908,885,2281,45.53093,45.530245,11.190239,11.184781,512.5,512.5,1.9354621,0.88
61909,912,2281,45.531092,45.530407,11.191454,11.185996,453.7,453.7,1.8052646,0.87
61910,1006,2281,45.532445,45.53176,11.201664,11.196206,548.5,548.5,2.0311117,0.86
61911,1010,2281,45.532506,45.531821,11.202123,11.196665,553.8,553.8,2.0751454,0.86
61912,1036,2281,45.533015,45.53233,11.205977,11.200519,631.8,631.8,2.1681083,0.82
61913,1087,2281,45.533683,45.532998,11.21102,11.205562,659,659,2.0112547,0.85
61914,1105,2281,45.53385,45.533165,11.212278,11.20682,642.4,642.4,1.9940499,0.85
61915,1113,2281,45.533931,45.533246,11.212885,11.207427,637.4,637.4,2.0891345,0.83
61916,1179,2281,45.534486,45.533801,11.217063,11.211605,554.8,554.8,1.9675739,0.84
61917,152,2282,45.52185,45.521165,11.121745,11.116287,353.6,353.6,1.8649128,0.83
61918,169,2282,45.521977,45.521292,11.122693,11.117235,325.4,325.4,1.8273194,0.86
61919,239,2282,45.523027,45.522342,11.130582,11.125124,405.3,405.3,1.9317135,0.89
61920,282,2282,45.523635,45.52295,11.135151,11.129693,441.1,441.1,1.9118508,0.92
61921,305,2282,45.523804,45.523119,11.136414,11.130956,402,402,1.792622,0.93
61922,458,2282,45.525838,45.525153,11.151701,11.146243,482.8,482.8,1.8148368,0.97
61923,464,2282,45.525886,45.525201,11.152059,11.146601,474,474,1.8538101,0.95
61924,490,2282,45.526048,45.525363,11.153266,11.147808,419,419,1.9262978,0.91
61925,528,2282,45.526373,45.525688,11.155703,11.150245,372,372,1.7984579,0.96
61926,572,2282,45.526834,45.526149,11.159165,11.153707,349.4,349.4,1.8302712,0.97
61927,586,2282,45.526995,45.52631,11.160381,11.154923,347.9,347.9,1.7890442,0.97
61928,639,2282,45.527616,45.526931,11.165052,11.159594,345.7,345.7,1.7253226,0.99
61929,772,2282,45.529287,45.528602,11.177624,11.172166,383.3,383.3,1.8841856,0.95
61930,843,2282,45.530528,45.529843,11.186993,11.181535,536.5,536.5,1.9993441,0.9
61931,858,2282,45.530771,45.530086,11.188825,11.183367,561.6,561.6,1.8652381,0.9
61932,866,2282,45.530822,45.530137,11.189207,11.183749,545.4,545.4,1.8480846,0.89
61933,892,2282,45.531015,45.53033,11.190658,11.1852,502.8,502.8,1.8823442,0.86
61934,906,2282,45.531094,45.530409,11.191252,11.185794,470.5,470.5,1.9573421,0.87
61935,972,2282,45.532044,45.531359,11.198417,11.192959,536.8,536.8,1.9217787,0.87
61936,986,2282,45.532226,45.531541,11.199795,11.194337,543.8,543.8,1.9027663,0.88
61937,1042,2282,45.533158,45.532473,11.206838,11.20138,648.8,648.8,1.964227,0.78
61938,1103,2282,45.53386,45.533175,11.212127,11.206669,644,644,1.9674286,0.85
61939,1124,2282,45.534068,45.533383,11.213702,11.208244,630.1,630.1,2.0106213,0.82
61940,1133,2282,45.534151,45.533466,11.214323,11.208865,621.4,621.4,2.0361236,0.81
61941,1136,2282,45.534175,45.53349,11.214507,11.209049,617.3,617.3,2.0432056,0.8
61942,1144,2282,45.534248,45.533563,11.215053,11.209595,609.3,609.3,1.9877557,0.78
61943,183,2283,45.523719,45.523034,11.135619,11.130161,901.2,901.2,1.955202,0.81
61944,217,2283,45.522741,45.522056,11.128217,11.122759,386.2,386.2,1.9377929,0.9
61945,232,2283,45.522929,45.522244,11.129628,11.12417,389.5,389.5,1.8389125,0.88
61946,254,2283,45.523359,45.522674,11.13286,11.127402,451.9,451.9,1.8545428,0.9
61947,321,2283,45.524048,45.523363,11.138027,11.132569,411.4,411.4,1.9361689,0.92
61948,326,2283,45.524206,45.523521,11.139218,11.13376,448.2,448.2,2.1858474,0.89
61949,335,2283,45.52437,45.523685,11.140448,11.13499,469.3,469.3,1.8130411,0.94
61950,339,2283,45.524463,45.523778,11.141149,11.135691,486.2,486.2,1.8449828,0.92
61951,345,2283,45.524558,45.523873,11.141864,11.136406,495.1,495.1,1.836824,0.91
61952,360,2283,45.524848,45.524163,11.144049,11.138591,537,537,1.8083532,0.94
61953,368,2283,45.524999,45.524314,11.145187,11.139729,557.9,557.9,1.843611,0.95
61954,373,2283,45.525079,45.524394,11.145788,11.14033,565.6,565.6,1.7670122,0.95
61955,409,2283,45.525439,45.524754,11.148489,11.143031,540.4,540.4,1.81224,0.96
61956,432,2283,45.525617,45.524932,11.14982,11.144362,504.8,504.8,1.8285306,0.96
61957,539,2283,45.526491,45.525806,11.156367,11.150909,356.8,356.8,1.8185906,0.97
61958,546,2283,45.526556,45.525871,11.156861,11.151403,350.3,350.3,1.7695649,0.97
61959,549,2283,45.52659,45.525905,11.157115,11.151657,349.7,349.7,1.7699712,0.97
61960,578,2283,45.526933,45.526248,11.15969,11.154232,349.3,349.3,1.7833431,0.97
61961,585,2283,45.527012,45.526327,11.160288,11.15483,348.1,348.1,1.7787348,0.97
61962,614,2283,45.527335,45.52665,11.162712,11.157254,340.3,340.3,1.7798896,0.97
61963,648,2283,45.527753,45.527068,11.165859,11.160401,346.4,346.4,1.7098351,0.99
61964,689,2283,45.528234,45.527549,11.169476,11.164018,345,345,1.7729015,0.98
61965,692,2283,45.528271,45.527586,11.169754,11.164296,345.6,345.6,1.7891564,0.97
61966,703,2283,45.528401,45.527716,11.170735,11.165277,345.8,345.8,1.8052079,0.97
61967,713,2283,45.528529,45.527844,11.171697,11.166239,349.4,349.4,1.7926509,0.98
61968,717,2283,45.528577,45.527892,11.172057,11.166599,349.6,349.6,1.7876367,0.98
61969,766,2283,45.529214,45.528529,11.176858,11.1714,372,372,1.8349032,0.95
61970,792,2283,45.529549,45.528864,11.179382,11.173924,382.8,382.8,1.7783379,0.95
61971,794,2283,45.529574,45.528889,11.179564,11.174106,383.1,383.1,1.7973069,0.95
61972,796,2283,45.529602,45.528917,11.179777,11.174319,384.8,384.8,1.8276078,0.94
61973,865,2283,45.530841,45.530156,11.189133,11.183675,546.5,546.5,1.8495604,0.89
61974,869,2283,45.530873,45.530188,11.189371,11.183913,540.7,540.7,1.8731644,0.9
61975,884,2283,45.530979,45.530294,11.190167,11.184709,514,514,1.9098791,0.91
61976,888,2283,45.53101,45.530325,11.190403,11.184945,508.2,508.2,1.8830277,0.88
61977,939,2283,45.53142,45.530735,11.193484,11.188026,436.4,436.4,2.0207455,0.87
61978,974,2283,45.532098,45.531413,11.198606,11.193148,537.8,537.8,1.9145879,0.86
61979,977,2283,45.532139,45.531454,11.198911,11.193453,539.7,539.7,1.8816818,0.86
61980,1106,2283,45.533921,45.533236,11.212367,11.206909,643.2,643.2,1.987936,0.84
61981,1109,2283,45.533952,45.533267,11.212607,11.207149,641.9,641.9,2.0225641,0.84
61982,1114,2283,45.533998,45.533313,11.212952,11.207494,637.1,637.1,2.065629,0.82
61983,1139,2283,45.53423,45.533545,11.214697,11.209239,614,614,2.016638,0.79
61984,1147,2283,45.534306,45.533621,11.215267,11.209809,607.1,607.1,1.9644414,0.78
61985,1158,2283,45.534388,45.533703,11.215886,11.210428,589.5,589.5,1.9957779,0.8
61986,1165,2283,45.534443,45.533758,11.216302,11.210844,579.4,579.4,2.0058869,0.83
61987,1173,2283,45.534507,45.533822,11.216786,11.211328,568.3,568.3,2.104619,0.82
61988,1180,2283,45.534551,45.533866,11.217115,11.211657,553.8,553.8,1.9670149,0.86
61989,1191,2283,45.534638,45.533953,11.217766,11.212308,537.8,537.8,1.9561446,0.82
61990,219,2284,45.522798,45.522113,11.128424,11.122966,387.9,387.9,1.9204477,0.89
61991,225,2284,45.522873,45.522188,11.128981,11.123523,388.9,388.9,1.8610057,0.9
61992,258,2284,45.523431,45.522746,11.133176,11.127718,450.2,450.2,1.9082256,0.9
61993,262,2284,45.523468,45.522783,11.133459,11.128001,446.6,446.6,1.9184428,0.9
61994,267,2284,45.523516,45.522831,11.133816,11.128358,442.1,442.1,1.8746532,0.91
